Id,Result,Aspect.Instrument.Name,Aspect.Name,Value
145623,1682923,DMS_AdviaCentaur_2,DOSE,1.070
145624,1682708,DMS_AdviaCentaur_3,DOSE,14.130
145625,1682922,DMS_AdviaCentaur_2,DOSE,2.950
145626,1682918,DMS_AdviaCentaur_3,DOSE,18.430
145627,1682921,DMS_AdviaCentaur_2,DOSE,9.664
145628,1682114,DMS_AdviaCentaur_3,DOSE,10.720
145629,1682940,DMS_AdviaCentaur_2,DOSE,1.530
145630,1682939,DMS_AdviaCentaur_2,DOSE,4.020
145631,1681995,DMS_AdviaCentaur_3,DOSE,5.200
145632,1682938,DMS_AdviaCentaur_2,DOSE,0.051
145633,1682926,DMS_AdviaCentaur_3,DOSE,5.800
145634,1682936,DMS_AdviaCentaur_3,DOSE,1.530
145635,1681819,DMS_AdviaCentaur_2,DOSE,3.180
145636,1683200,DMS_AdviaCentaur_2,DOSE,3.180
145637,1681298,DMS_AdviaCentaur_2,DOSE,79.900
145638,1681297,DMS_AdviaCentaur_2,DOSE,128.400
145639,1682935,DMS_AdviaCentaur_3,DOSE,43.820
145640,1681299,DMS_AdviaCentaur_2,DOSE,3.160
145641,1681301,DMS_AdviaCentaur_2,DOSE,4.446
145642,1682934,DMS_AdviaCentaur_3,DOSE,0.010
145643,1682941,DMS_AdviaCentaur_3,DOSE,10.810
145644,1682979,DMS_AdviaCentaur_2,DOSE,1.590
145645,1682001,DMS_AdviaCentaur_3,DOSE,3.700
145646,1682978,DMS_AdviaCentaur_2,DOSE,2.930
145647,1682977,DMS_AdviaCentaur_2,DOSE,5.208
145648,1682244,DMS_AdviaCentaur_3,DOSE,17.500
145649,1682982,DMS_AdviaCentaur_2,DOSE,1.140
145650,1683216,DMS_AdviaCentaur_2,DOSE,1.140
145651,1682981,DMS_AdviaCentaur_2,DOSE,3.080
145652,1682980,DMS_AdviaCentaur_2,DOSE,7.756
145653,1682246,DMS_AdviaCentaur_3,DOSE,118.780
145654,1682990,DMS_AdviaCentaur_2,DOSE,1.150
145655,1683226,DMS_AdviaCentaur_2,DOSE,1.150
145656,1682989,DMS_AdviaCentaur_2,DOSE,3.470
145657,1683227,DMS_AdviaCentaur_2,DOSE,3.470
145658,1682262,DMS_AdviaCentaur_3,DOSE,17.400
145659,1682988,DMS_AdviaCentaur_2,DOSE,4.858
145660,1682998,DMS_AdviaCentaur_2,DOSE,1.240
145661,1682997,DMS_AdviaCentaur_2,DOSE,2.600
145662,1682080,DMS_AdviaCentaur_3,DOSE,17.100
145663,1682996,DMS_AdviaCentaur_2,DOSE,3.296
145664,1683002,DMS_AdviaCentaur_2,DOSE,1.040
145665,1682264,DMS_AdviaCentaur_3,DOSE,8.680
145666,1683001,DMS_AdviaCentaur_2,DOSE,3.370
145667,1683000,DMS_AdviaCentaur_2,DOSE,2.672
145668,1683243,DMS_AdviaCentaur_2,DOSE,2.672
145669,1683007,DMS_AdviaCentaur_2,DOSE,1.010
145670,1683245,DMS_AdviaCentaur_2,DOSE,2.672
145671,1683246,DMS_AdviaCentaur_2,DOSE,1.010
145672,1682278,DMS_AdviaCentaur_3,DOSE,262.110
145673,1683252,DMS_AdviaCentaur_3,DOSE,262.110
145674,1683006,DMS_AdviaCentaur_2,DOSE,3.190
145675,1683005,DMS_AdviaCentaur_2,DOSE,11.580
145676,1683261,DMS_AdviaCentaur_2,DOSE,11.580
145677,1683060,DMS_AdviaCentaur_2,DOSE,1.660
145678,1683058,DMS_AdviaCentaur_2,DOSE,> 1300.0
145679,1682113,DMS_AdviaCentaur_3,DOSE,9.500
145680,1683263,DMS_AdviaCentaur_3,DOSE,9.500
145681,1683062,DMS_AdviaCentaur_2,DOSE,118.100
145682,1683059,DMS_AdviaCentaur_2,DOSE,3.830
145683,1682355,DMS_AdviaCentaur_3,DOSE,7.600
145684,1683061,DMS_AdviaCentaur_2,DOSE,0.056
145685,1683066,DMS_AdviaCentaur_2,DOSE,4.620
145686,1683268,DMS_AdviaCentaur_2,DOSE,4.620
145687,1683269,DMS_AdviaCentaur_2,DOSE,4.620
145688,1683113,DMS_AdviaCentaur_3,DOSE,1.190
145689,1683081,DMS_AdviaCentaur_2,DOSE,1.040
145690,1682357,DMS_AdviaCentaur_3,DOSE,21.070
145691,1683079,DMS_AdviaCentaur_2,DOSE,< 28.0
145692,1683083,DMS_AdviaCentaur_2,DOSE,< 15.0
145693,1683080,DMS_AdviaCentaur_2,DOSE,3.230
145694,1683116,DMS_AdviaCentaur_3,DOSE,2.690
145695,1683082,DMS_AdviaCentaur_2,DOSE,2.091
145696,1683128,DMS_AdviaCentaur_3,DOSE,16.410
145697,1683119,DMS_AdviaCentaur_2,DOSE,15.520
145698,1682377,DMS_AdviaCentaur_3,DOSE,12.700
145699,1683125,DMS_AdviaCentaur_2,DOSE,0.920
145700,1683124,DMS_AdviaCentaur_2,DOSE,3.370
145701,1682379,DMS_AdviaCentaur_3,DOSE,10.400
145702,1683126,DMS_AdviaCentaur_2,DOSE,1.463
145703,1683135,DMS_AdviaCentaur_2,DOSE,1.000
145704,1683133,DMS_AdviaCentaur_2,DOSE,> 1300.0
145705,1682245,DMS_AdviaCentaur_3,DOSE,8.500
145706,1683137,DMS_AdviaCentaur_2,DOSE,59.500
145707,1683134,DMS_AdviaCentaur_2,DOSE,3.080
145708,1683136,DMS_AdviaCentaur_2,DOSE,6.665
145709,1683149,DMS_AdviaCentaur_2,DOSE,32.900
145710,1683155,DMS_AdviaCentaur_2,DOSE,0.910
145711,1683154,DMS_AdviaCentaur_2,DOSE,3.270
145712,1683153,DMS_AdviaCentaur_2,DOSE,10.500
145713,1683158,DMS_AdviaCentaur_2,DOSE,1.150
145714,1682466,DMS_AdviaCentaur_3,DOSE,9.700
145715,1683156,DMS_AdviaCentaur_2,DOSE,> 1300.0
145716,1683160,DMS_AdviaCentaur_2,DOSE,96.000
145717,1682263,DMS_AdviaCentaur_3,DOSE,17.500
145718,1683157,DMS_AdviaCentaur_2,DOSE,3.080
145719,1683159,DMS_AdviaCentaur_2,DOSE,0.180
145720,1683310,DMS_AdviaCentaur_2,DOSE,0.180
145721,1683163,DMS_AdviaCentaur_2,DOSE,1.360
145722,1683161,DMS_AdviaCentaur_2,DOSE,79.100
145723,1683165,DMS_AdviaCentaur_2,DOSE,38.100
145724,1683162,DMS_AdviaCentaur_2,DOSE,3.520
145725,1683164,DMS_AdviaCentaur_2,DOSE,1.158
145726,1683179,DMS_AdviaCentaur_2,DOSE,1.340
145727,1683178,DMS_AdviaCentaur_2,DOSE,2.760
145728,1682582,DMS_AdviaCentaur_3,DOSE,12.100
145729,1683177,DMS_AdviaCentaur_2,DOSE,0.624
145730,1683180,DMS_AdviaCentaur_2,DOSE,30.740
145731,1681920,DMS_AdviaCentaur_2,DOSE,0.080
145732,1682578,DMS_AdviaCentaur_3,DOSE,11.140
145733,1683196,DMS_AdviaCentaur_3,DOSE,1.630
145734,1682356,DMS_AdviaCentaur_3,DOSE,15.300
145735,1683195,DMS_AdviaCentaur_3,DOSE,267.410
145736,1683194,DMS_AdviaCentaur_3,DOSE,1.190
145737,1682586,DMS_AdviaCentaur_3,DOSE,12.760
145738,1682378,DMS_AdviaCentaur_3,DOSE,4.900
145739,1682683,DMS_AdviaCentaur_3,DOSE,19.110
145740,1683363,DMS_AdviaCentaur_3,DOSE,19.110
145741,1683370,DMS_AdviaCentaur_3,DOSE,529.040
145742,1682697,DMS_AdviaCentaur_3,DOSE,7.300
145743,1682699,DMS_AdviaCentaur_3,DOSE,11.530
145744,1682467,DMS_AdviaCentaur_3,DOSE,4.200
145745,1682703,DMS_AdviaCentaur_3,DOSE,4.900
145746,1682705,DMS_AdviaCentaur_3,DOSE,9.910
145747,1682577,DMS_AdviaCentaur_3,DOSE,2.200
145748,1683192,DMS_AdviaCentaur_2,DOSE,1.350
145749,1683191,DMS_AdviaCentaur_2,DOSE,4.050
145750,1683190,DMS_AdviaCentaur_2,DOSE,2.702
145751,1682937,DMS_AdviaCentaur_3,DOSE,4.300
145752,1682933,DMS_AdviaCentaur_3,DOSE,8.920
145753,1683193,DMS_AdviaCentaur_2,DOSE,3.020
145754,1683202,DMS_AdviaCentaur_2,DOSE,1.100
145755,1683204,DMS_AdviaCentaur_2,DOSE,36.200
145756,1683201,DMS_AdviaCentaur_2,DOSE,2.780
145757,1683203,DMS_AdviaCentaur_2,DOSE,2.127
145758,1683452,DMS_AdviaCentaur_2,DOSE,2.127
145759,1683207,DMS_AdviaCentaur_2,DOSE,1.780
145760,1683206,DMS_AdviaCentaur_2,DOSE,3.790
145761,1683205,DMS_AdviaCentaur_2,DOSE,0.039
145762,1683209,DMS_AdviaCentaur_2,DOSE,1.230
145763,1683211,DMS_AdviaCentaur_2,DOSE,< 28.0
145764,1683208,DMS_AdviaCentaur_2,DOSE,3.020
145765,1683210,DMS_AdviaCentaur_2,DOSE,2.031
145766,1683278,DMS_AdviaCentaur_2,DOSE,6.970
145767,1683279,DMS_AdviaCentaur_2,DOSE,1.380
145768,1683294,DMS_AdviaCentaur_2,DOSE,1.020
145769,1682698,DMS_AdviaCentaur_3,DOSE,7.300
145770,1683461,DMS_AdviaCentaur_3,DOSE,7.300
145771,1683293,DMS_AdviaCentaur_2,DOSE,2.690
145772,1683292,DMS_AdviaCentaur_2,DOSE,2.056
145773,1683297,DMS_AdviaCentaur_2,DOSE,0.840
145774,1683303,DMS_AdviaCentaur_3,DOSE,12.380
145775,1683295,DMS_AdviaCentaur_2,DOSE,28.300
145776,1683304,DMS_AdviaCentaur_3,DOSE,7.020
145777,1683299,DMS_AdviaCentaur_2,DOSE,< 15.0
145778,1683296,DMS_AdviaCentaur_2,DOSE,2.960
145779,1683306,DMS_AdviaCentaur_3,DOSE,0.000
145780,1682704,DMS_AdviaCentaur_3,DOSE,5.300
145781,1683298,DMS_AdviaCentaur_2,DOSE,3.923
145782,1683312,DMS_AdviaCentaur_3,DOSE,39.050
145783,1683302,DMS_AdviaCentaur_2,DOSE,0.780
145784,1683323,DMS_AdviaCentaur_3,DOSE,5.280
145785,1683301,DMS_AdviaCentaur_2,DOSE,2.960
145786,1683330,DMS_AdviaCentaur_3,DOSE,3.890
145787,1683300,DMS_AdviaCentaur_2,DOSE,4.092
145788,1683309,DMS_AdviaCentaur_2,DOSE,0.800
145789,1683308,DMS_AdviaCentaur_2,DOSE,2.250
145790,1683307,DMS_AdviaCentaur_2,DOSE,1.824
145791,1683329,DMS_AdviaCentaur_2,DOSE,6.650
145792,1683114,DMS_AdviaCentaur_3,DOSE,6.400
145793,1683347,DMS_AdviaCentaur_2,DOSE,1.050
145794,1682932,DMS_AdviaCentaur_3,DOSE,0.000
145795,1683346,DMS_AdviaCentaur_2,DOSE,3.240
145796,1683345,DMS_AdviaCentaur_2,DOSE,3.099
145797,1683465,DMS_AdviaCentaur_2,DOSE,3.099
145798,1683349,DMS_AdviaCentaur_2,DOSE,0.930
145799,1683351,DMS_AdviaCentaur_2,DOSE,< 28.0
145800,1683348,DMS_AdviaCentaur_2,DOSE,2.770
145801,1683466,DMS_AdviaCentaur_3,DOSE,1322.600
145802,1683350,DMS_AdviaCentaur_2,DOSE,1.228
145803,1683354,DMS_AdviaCentaur_2,DOSE,1.260
145804,1683352,DMS_AdviaCentaur_2,DOSE,108.100
145805,1683356,DMS_AdviaCentaur_2,DOSE,< 15.0
145806,1683353,DMS_AdviaCentaur_2,DOSE,2.890
145807,1683371,DMS_AdviaCentaur_3,DOSE,4.130
145808,1683374,DMS_AdviaCentaur_3,DOSE,0.990
145809,1683378,DMS_AdviaCentaur_3,DOSE,2.510
145810,1683359,DMS_AdviaCentaur_2,DOSE,1.030
145811,1683381,DMS_AdviaCentaur_3,DOSE,0.690
145812,1683357,DMS_AdviaCentaur_2,DOSE,< 28.0
145813,1683383,DMS_AdviaCentaur_3,DOSE,1.300
145814,1683361,DMS_AdviaCentaur_2,DOSE,< 15.0
145815,1683358,DMS_AdviaCentaur_2,DOSE,3.190
145816,1683360,DMS_AdviaCentaur_2,DOSE,2.999
145817,1683362,DMS_AdviaCentaur_2,DOSE,0.270
145818,1683405,DMS_AdviaCentaur_3,DOSE,27.770
145819,1683365,DMS_AdviaCentaur_2,DOSE,2.790
145820,1683437,DMS_AdviaCentaur_3,DOSE,17.780
145821,1682346,DMS_AdviaCentaur_2,DOSE,28.300
145822,1683369,DMS_AdviaCentaur_2,DOSE,0.950
145823,1683368,DMS_AdviaCentaur_2,DOSE,3.950
145824,1683197,DMS_AdviaCentaur_3,DOSE,2.900
145825,1683367,DMS_AdviaCentaur_2,DOSE,2.079
145826,1683115,DMS_AdviaCentaur_3,DOSE,5.600
145827,1683410,DMS_AdviaCentaur_2,DOSE,1.010
145828,1683412,DMS_AdviaCentaur_2,DOSE,90.700
145829,1683199,DMS_AdviaCentaur_3,DOSE,9.290
145830,1683409,DMS_AdviaCentaur_2,DOSE,2.950
145831,1683411,DMS_AdviaCentaur_2,DOSE,3.245
145832,1683414,DMS_AdviaCentaur_2,DOSE,> 1300.0
145833,1683425,DMS_AdviaCentaur_2,DOSE,4.010
145834,1683424,DMS_AdviaCentaur_2,DOSE,1.357
145835,1683423,DMS_AdviaCentaur_2,DOSE,1.230
145836,1683189,DMS_AdviaCentaur_2,DOSE,0.290
145837,1683459,DMS_AdviaCentaur_2,DOSE,1.160
145838,1683458,DMS_AdviaCentaur_2,DOSE,3.350
145839,1683457,DMS_AdviaCentaur_2,DOSE,3.407
145840,1683460,DMS_AdviaCentaur_2,DOSE,22.210
145841,1683366,DMS_AdviaCentaur_2,DOSE,0.850
145842,1683198,DMS_AdviaCentaur_3,DOSE,3.600
145843,1683501,DMS_AdviaCentaur_3,DOSE,3.600
145844,1683364,DMS_AdviaCentaur_2,DOSE,0.090
145845,1683505,DMS_AdviaCentaur_3,DOSE,3.850
145846,1683355,DMS_AdviaCentaur_2,DOSE,2.279
145847,1683506,DMS_AdviaCentaur_3,DOSE,229.010
145848,1683507,DMS_AdviaCentaur_3,DOSE,0.250
145849,1683372,DMS_AdviaCentaur_3,DOSE,7.300
145850,1683487,DMS_AdviaCentaur_2,DOSE,1.140
145851,1683486,DMS_AdviaCentaur_2,DOSE,2.200
145852,1683488,DMS_AdviaCentaur_3,DOSE,1.560
145853,1683485,DMS_AdviaCentaur_2,DOSE,0.724
145854,1683379,DMS_AdviaCentaur_3,DOSE,17.600
145855,1683493,DMS_AdviaCentaur_3,DOSE,425.600
145856,1683382,DMS_AdviaCentaur_3,DOSE,10.880
145857,1683492,DMS_AdviaCentaur_3,DOSE,2.930
145858,1683404,DMS_AdviaCentaur_3,DOSE,5.900
145859,1683494,DMS_AdviaCentaur_3,DOSE,19.670
145860,1683502,DMS_AdviaCentaur_2,DOSE,1.000
145861,1683504,DMS_AdviaCentaur_2,DOSE,4.030
145862,1683503,DMS_AdviaCentaur_2,DOSE,1.937
145863,1683416,DMS_AdviaCentaur_2,DOSE,1.160
145864,1683415,DMS_AdviaCentaur_2,DOSE,3.110
145865,1683417,DMS_AdviaCentaur_2,DOSE,2.699
145866,1683533,DMS_AdviaCentaur_2,DOSE,2.699
145867,1683418,DMS_AdviaCentaur_2,DOSE,38.900
145868,1683373,DMS_AdviaCentaur_3,DOSE,1.400
145869,1683380,DMS_AdviaCentaur_3,DOSE,22.300
145870,1683510,DMS_AdviaCentaur_2,DOSE,1.120
145871,1683509,DMS_AdviaCentaur_2,DOSE,3.320
145872,1683532,DMS_AdviaCentaur_3,DOSE,16.370
145873,1683508,DMS_AdviaCentaur_2,DOSE,1.039
145874,1683512,DMS_AdviaCentaur_2,DOSE,1.190
145875,1683514,DMS_AdviaCentaur_2,DOSE,< 28.0
145876,1683511,DMS_AdviaCentaur_2,DOSE,3.000
145877,1683513,DMS_AdviaCentaur_2,DOSE,2.018
145878,1683517,DMS_AdviaCentaur_2,DOSE,0.800
145879,1683516,DMS_AdviaCentaur_2,DOSE,3.820
145880,1683520,DMS_AdviaCentaur_2,DOSE,1.090
145881,1683519,DMS_AdviaCentaur_2,DOSE,3.020
145882,1683518,DMS_AdviaCentaur_2,DOSE,5.466
145883,1683531,DMS_AdviaCentaur_2,DOSE,1.130
145884,1683530,DMS_AdviaCentaur_2,DOSE,2.970
145885,1683529,DMS_AdviaCentaur_2,DOSE,0.983
145886,1683549,DMS_AdviaCentaur_3,DOSE,7.800
145887,1683550,DMS_AdviaCentaur_3,DOSE,13.400
145888,1683580,DMS_AdviaCentaur_3,DOSE,7.300
145889,1683489,DMS_AdviaCentaur_3,DOSE,216.600
145890,1683491,DMS_AdviaCentaur_3,DOSE,27.120
145891,1683515,DMS_AdviaCentaur_2,DOSE,0.097
145892,1683490,DMS_AdviaCentaur_3,DOSE,5.600
145893,1683552,DMS_AdviaCentaur_2,DOSE,1.070
145894,1683554,DMS_AdviaCentaur_2,DOSE,< 28.0
145895,1683551,DMS_AdviaCentaur_2,DOSE,3.210
145896,1683553,DMS_AdviaCentaur_2,DOSE,1.826
145897,1683586,DMS_AdviaCentaur_2,DOSE,1.826
145898,1683564,DMS_AdviaCentaur_3,DOSE,57.400
145899,1683555,DMS_AdviaCentaur_2,DOSE,6.550
145900,1683556,DMS_AdviaCentaur_2,DOSE,32.150
145901,1683557,DMS_AdviaCentaur_2,DOSE,7.830
145902,1683562,DMS_AdviaCentaur_2,DOSE,4.330
145903,1683579,DMS_AdviaCentaur_3,DOSE,71.080
145904,1682555,DMS_AdviaCentaur_2,DOSE,6.560
145905,1682415,DMS_AdviaCentaur_2,DOSE,11.880
145906,1682457,DMS_AdviaCentaur_2,DOSE,1.000
145907,1683563,DMS_AdviaCentaur_2,DOSE,0.970
145908,1683583,DMS_AdviaCentaur_2,DOSE,1.190
145909,1683561,DMS_AdviaCentaur_2,DOSE,2.067
145910,1683581,DMS_AdviaCentaur_2,DOSE,< 28.0
145911,1683585,DMS_AdviaCentaur_2,DOSE,< 15.0
145912,1683582,DMS_AdviaCentaur_2,DOSE,2.590
145913,1683584,DMS_AdviaCentaur_2,DOSE,1.302
145914,1683589,DMS_AdviaCentaur_3,DOSE,2489.830
145915,1683590,DMS_AdviaCentaur_3,DOSE,2489.830
145916,1683593,DMS_AdviaCentaur_2,DOSE,1.410
145917,1683591,DMS_AdviaCentaur_2,DOSE,28.400
145918,1683595,DMS_AdviaCentaur_2,DOSE,< 15.0
145919,1683592,DMS_AdviaCentaur_2,DOSE,2.940
145920,1683596,DMS_AdviaCentaur_2,DOSE,0.029
145922,1683674,DMS_AdviaCentaur_2,DOSE,40.090
145923,1683699,DMS_AdviaCentaur_2,DOSE,1.170
145924,1683697,DMS_AdviaCentaur_2,DOSE,< 28.0
145925,1683696,DMS_AdviaCentaur_2,DOSE,< 15.0
145926,1683698,DMS_AdviaCentaur_2,DOSE,3.280
145927,1683700,DMS_AdviaCentaur_2,DOSE,1.683
145928,1683706,DMS_AdviaCentaur_3,DOSE,146.450
145929,1683701,DMS_AdviaCentaur_3,DOSE,1.280
145930,1683705,DMS_AdviaCentaur_3,DOSE,0.480
145931,1683752,DMS_AdviaCentaur_2,DOSE,0.760
145932,1683751,DMS_AdviaCentaur_2,DOSE,1.960
145933,1683753,DMS_AdviaCentaur_2,DOSE,0.529
145934,1683757,DMS_AdviaCentaur_2,DOSE,0.000
145935,1683759,DMS_AdviaCentaur_2,DOSE,811.000
145936,1683758,DMS_AdviaCentaur_2,DOSE,10.190
145937,1683772,DMS_AdviaCentaur_2,DOSE,0.000
145938,1683773,DMS_AdviaCentaur_2,DOSE,0.000
145939,1683797,DMS_AdviaCentaur_3,DOSE,0.002
145940,1683779,DMS_AdviaCentaur_2,DOSE,0.000
145941,1683795,DMS_AdviaCentaur_2,DOSE,1.030
145942,1683794,DMS_AdviaCentaur_2,DOSE,3.100
145943,1683801,DMS_AdviaCentaur_3,DOSE,5.820
145947,1684122,DMS_AdviaCentaur_3,DOSE,464.410
145951,1684127,DMS_AdviaCentaur_3,DOSE,> 1650.00
145953,1684380,DMS_AdviaCentaur_3,DOSE,> 1650.00
145957,1684126,DMS_AdviaCentaur_3,DOSE,1.360
145967,1684130,DMS_AdviaCentaur_3,DOSE,1.250
145969,1684446,DMS_AdviaCentaur_3,DOSE,1.250
145971,1684448,DMS_AdviaCentaur_3,DOSE,1.250
145973,1684135,DMS_AdviaCentaur_3,DOSE,65.810
145975,1684451,DMS_AdviaCentaur_3,DOSE,65.810
145977,1684453,DMS_AdviaCentaur_3,DOSE,65.810
145979,1683703,DMS_AdviaCentaur_3,DOSE,0.000
145980,1684455,DMS_AdviaCentaur_3,DOSE,0.000
145981,1684134,DMS_AdviaCentaur_3,DOSE,0.870
145984,1684147,DMS_AdviaCentaur_3,DOSE,3.100
145985,1684146,DMS_AdviaCentaur_3,DOSE,280.820
145986,1684137,DMS_AdviaCentaur_2,DOSE,2.620
145987,1684151,DMS_AdviaCentaur_3,DOSE,2.900
145988,1684152,DMS_AdviaCentaur_3,DOSE,5.300
145989,1684161,DMS_AdviaCentaur_3,DOSE,5.973
145990,1684172,DMS_AdviaCentaur_3,DOSE,2.800
145991,1683756,DMS_AdviaCentaur_2,DOSE,1.806
145992,1684490,DMS_AdviaCentaur_2,DOSE,1.806
145993,1684158,DMS_AdviaCentaur_2,DOSE,2.680
145994,1684177,DMS_AdviaCentaur_3,DOSE,388.090
145995,1683885,DMS_AdviaCentaur_3,DOSE,3.900
145996,1684160,DMS_AdviaCentaur_2,DOSE,1.711
145997,1684246,DMS_AdviaCentaur_3,DOSE,> 100.00
145998,1683887,DMS_AdviaCentaur_3,DOSE,6.390
145999,1684159,DMS_AdviaCentaur_2,DOSE,1.260
146000,1684168,DMS_AdviaCentaur_2,DOSE,298.100
146002,1684167,DMS_AdviaCentaur_2,DOSE,> 24.00
146004,1684531,DMS_AdviaCentaur_2,DOSE,> 24.00
146005,1684170,DMS_AdviaCentaur_2,DOSE,1.140
146007,1684169,DMS_AdviaCentaur_2,DOSE,3.710
146008,1684193,DMS_AdviaCentaur_3,DOSE,211.800
146009,1684171,DMS_AdviaCentaur_2,DOSE,1.130
146011,1684204,DMS_AdviaCentaur_3,DOSE,1.810
146012,1684222,DMS_AdviaCentaur_2,DOSE,1.600
146014,1684540,DMS_AdviaCentaur_3,DOSE,1.810
146015,1684541,DMS_AdviaCentaur_2,DOSE,1.600
146017,1684543,DMS_AdviaCentaur_3,DOSE,1.810
146018,1684544,DMS_AdviaCentaur_2,DOSE,1.600
146019,1684220,DMS_AdviaCentaur_2,DOSE,< 28.0
146020,1684219,DMS_AdviaCentaur_2,DOSE,< 15.0
146022,1684206,DMS_AdviaCentaur_3,DOSE,2.410
146023,1684221,DMS_AdviaCentaur_2,DOSE,3.300
146024,1684224,DMS_AdviaCentaur_3,DOSE,18.450
146025,1683915,DMS_AdviaCentaur_3,DOSE,20.600
146026,1684223,DMS_AdviaCentaur_2,DOSE,2.321
146027,1684238,DMS_AdviaCentaur_3,DOSE,1.110
146028,1684231,DMS_AdviaCentaur_2,DOSE,1.150
146029,1684230,DMS_AdviaCentaur_2,DOSE,6.900
146030,1683917,DMS_AdviaCentaur_3,DOSE,20.970
146031,1684232,DMS_AdviaCentaur_2,DOSE,0.046
146032,1684240,DMS_AdviaCentaur_3,DOSE,1.020
146033,1684254,DMS_AdviaCentaur_2,DOSE,1.070
146034,1684252,DMS_AdviaCentaur_2,DOSE,< 28.0
146035,1684247,DMS_AdviaCentaur_3,DOSE,0.450
146036,1684251,DMS_AdviaCentaur_2,DOSE,< 15.0
146037,1683930,DMS_AdviaCentaur_3,DOSE,3.900
146038,1684253,DMS_AdviaCentaur_2,DOSE,2.990
146039,1684248,DMS_AdviaCentaur_3,DOSE,1.050
146040,1684255,DMS_AdviaCentaur_2,DOSE,1.808
146041,1683932,DMS_AdviaCentaur_3,DOSE,15.360
146042,1684257,DMS_AdviaCentaur_2,DOSE,1.170
146043,1684250,DMS_AdviaCentaur_3,DOSE,1.340
146044,1684256,DMS_AdviaCentaur_2,DOSE,3.420
146045,1684258,DMS_AdviaCentaur_2,DOSE,1.512
146046,1684260,DMS_AdviaCentaur_3,DOSE,2.010
146047,1684259,DMS_AdviaCentaur_2,DOSE,1.720
146048,1683936,DMS_AdviaCentaur_3,DOSE,10.900
146049,1683900,DMS_AdviaCentaur_2,DOSE,236.200
146050,1683938,DMS_AdviaCentaur_3,DOSE,11.410
146051,1683899,DMS_AdviaCentaur_2,DOSE,9.240
146052,1684265,DMS_AdviaCentaur_3,DOSE,150.450
146053,1683949,DMS_AdviaCentaur_3,DOSE,4.600
146054,1684264,DMS_AdviaCentaur_3,DOSE,1.090
146055,1683951,DMS_AdviaCentaur_3,DOSE,19.000
146056,1683886,DMS_AdviaCentaur_3,DOSE,6.000
146057,1684266,DMS_AdviaCentaur_3,DOSE,1.840
146060,1684271,DMS_AdviaCentaur_3,DOSE,71.630
146061,1683955,DMS_AdviaCentaur_3,DOSE,4.600
146063,1684662,DMS_AdviaCentaur_3,DOSE,71.630
146064,1684663,DMS_AdviaCentaur_3,DOSE,4.600
146066,1684270,DMS_AdviaCentaur_3,DOSE,1.690
146068,1684676,DMS_AdviaCentaur_3,DOSE,1.690
146069,1683957,DMS_AdviaCentaur_3,DOSE,28.600
146071,1684686,DMS_AdviaCentaur_3,DOSE,1.690
146072,1684697,DMS_AdviaCentaur_3,DOSE,28.600
146073,1684712,DMS_AdviaCentaur_3,DOSE,28.600
146076,1684028,DMS_AdviaCentaur_3,DOSE,6.200
146077,1684286,DMS_AdviaCentaur_3,DOSE,2.690
146078,1684291,DMS_AdviaCentaur_3,DOSE,205.040
146079,1684032,DMS_AdviaCentaur_3,DOSE,5.500
146080,1683916,DMS_AdviaCentaur_3,DOSE,6.300
146081,1684290,DMS_AdviaCentaur_3,DOSE,1.200
146082,1684296,DMS_AdviaCentaur_3,DOSE,1.930
146083,1683931,DMS_AdviaCentaur_3,DOSE,1.100
146084,1684077,DMS_AdviaCentaur_3,DOSE,5.500
146085,1684295,DMS_AdviaCentaur_3,DOSE,172.460
146086,1684073,DMS_AdviaCentaur_3,DOSE,30.200
146087,1683937,DMS_AdviaCentaur_3,DOSE,12.200
146088,1684294,DMS_AdviaCentaur_3,DOSE,1.590
146089,1684117,DMS_AdviaCentaur_3,DOSE,5.900
146090,1684119,DMS_AdviaCentaur_3,DOSE,5.350
146091,1683950,DMS_AdviaCentaur_3,DOSE,6.400
146092,1684773,DMS_AdviaCentaur_3,DOSE,6.400
146093,1684306,DMS_AdviaCentaur_3,DOSE,0.001
146094,1684307,DMS_AdviaCentaur_3,DOSE,8.960
146095,1684123,DMS_AdviaCentaur_3,DOSE,53.000
146096,1684317,DMS_AdviaCentaur_3,DOSE,0.350
146097,1683956,DMS_AdviaCentaur_3,DOSE,2.500
146098,1684322,DMS_AdviaCentaur_3,DOSE,431.160
146099,1684321,DMS_AdviaCentaur_3,DOSE,0.890
146100,1684125,DMS_AdviaCentaur_3,DOSE,216.550
146101,1684425,DMS_AdviaCentaur_3,DOSE,0.114
146102,1684473,DMS_AdviaCentaur_3,DOSE,5.690
146103,1684486,DMS_AdviaCentaur_3,DOSE,2.530
146104,1684029,DMS_AdviaCentaur_3,DOSE,2.300
146105,1684131,DMS_AdviaCentaur_3,DOSE,6.600
146106,1684033,DMS_AdviaCentaur_3,DOSE,2.100
146107,1684857,DMS_AdviaCentaur_3,DOSE,2.100
146108,1684489,DMS_AdviaCentaur_3,DOSE,0.000
146109,1684133,DMS_AdviaCentaur_3,DOSE,17.460
146110,1684534,DMS_AdviaCentaur_3,DOSE,0.000
146111,1684148,DMS_AdviaCentaur_3,DOSE,11.200
146112,1684150,DMS_AdviaCentaur_3,DOSE,47.920
146113,1684569,DMS_AdviaCentaur_3,DOSE,5.860
